date,actual,predicted,sstart,inner_idx
2020-04-01,-0.11400353,0.010610380789064898,105,3
2020-05-01,0.042266504,-0.15118427455092495,105,4
2020-06-01,0.055582744,0.008191654931018113,105,5
2020-07-01,0.025353325,0.016627084186368705,105,6
2020-08-01,0.00913465,0.008483427939723329,105,7
2020-09-01,0.007989305,0.003466989485864312,105,8
2020-10-01,0.005832249,0.0031630589678432837,105,9
2020-11-01,0.008783804,0.002482657129380924,105,10
2020-12-01,0.002212933,0.0034943511870123944,105,11
2021-01-01,0.007047229,0.0015047642082012804,105,12
2020-04-01,-0.11400353,0.010610380789064898,108,0
2020-05-01,0.042266504,-0.15118427455092495,108,1
2020-06-01,0.055582744,0.008191654931018113,108,2
2020-07-01,0.025353325,0.016627084186368705,108,3
2020-08-01,0.00913465,0.008483427939723329,108,4
2020-09-01,0.007989305,0.003466989485864312,108,5
2020-10-01,0.005832249,0.0031630589678432837,108,6
2020-11-01,0.008783804,0.002482657129380924,108,7
2020-12-01,0.002212933,0.0034943511870123944,108,8
2021-01-01,0.007047229,0.0015047642082012804,108,9
2021-02-01,0.001685171,0.0030395004723590786,108,10
2021-03-01,0.012534755,0.0012992413747331876,108,11
2021-04-01,-0.008569461,0.00483688978728907,108,12
2020-07-01,0.025353325,0.016627084186368705,111,0
2020-08-01,0.00913465,0.008483427939723329,111,1
2020-09-01,0.007989305,0.003466989485864312,111,2
2020-10-01,0.005832249,0.0031630589678432837,111,3
2020-11-01,0.008783804,0.002482657129380924,111,4
2020-12-01,0.002212933,0.0034943511870123944,111,5
2021-01-01,0.007047229,0.0015047642082012804,111,6
2021-02-01,0.001685171,0.0030395004723590786,111,7
2021-03-01,0.012534755,0.0012992413747331876,111,8
2021-04-01,-0.008569461,0.00483688978728907,111,9
2021-05-01,-0.00506891,-0.0018769842096172944,111,10
2021-06-01,0.007873122,-0.0008715835384490883,111,11
2021-07-01,-0.000920719,0.0031817361006030707,111,12
